id|year|writing_avg_score|writing_grade|writing_basic_pct|writing_proficient_pct|writing_advanced_pct|writing_not_tested_pct|concat_join_id
280001214|2011-2012||04|0.22|0.78|-1.00|0|2800012142011-2012
280001214|2012-2013|31.17|04|0.62|0.38|-1.00|0|2800012142012-2013
280001214|2013-2014|35.23|04|0.61|0.38|-1.00|0|2800012142013-2014
280001214|2014-2015|31.63|04|0.68|0.30|-1.00|1|2800012142014-2015
280001225|2014-2015|47.12|08|0.28|0.39|0.33|1|2800012252014-2015
280001226|2013-2014|39.26|04|0.33|0.65|-1.00|0|2800012262013-2014
280001226|2014-2015|40.63|04|0.36|0.56|0.07|0|2800012262014-2015
280010001|2011-2012|52.47|11|0.16|0.30|0.53|0|2800100012011-2012
280010001|2012-2013|52.99|11|0.10|0.41|0.50|0|2800100012012-2013
280010001|2013-2014||11||||0|2800100012013-2014
280010001|2014-2015|52.78|11|0.05|0.49|0.46|0|2800100012014-2015
280010002|2011-2012||04|-1.00|0.96|-1.00|0|2800100022011-2012
280010002|2012-2013|49.08|04|0.19|0.48|0.33|0|2800100022012-2013
280010002|2013-2014|46.52|04|0.23|0.57|0.20|0|2800100022013-2014
280010002|2014-2015|44.88|04|0.27|0.55|0.18|0|2800100022014-2015
280010003|2011-2012||04|-1.00|-1.00|-1.00|0|2800100032011-2012
280010003|2012-2013|53.39|04|-1.00|0.53|0.41|0|2800100032012-2013
280010003|2013-2014|55.63|04|-1.00|0.43|0.52|0|2800100032013-2014
280010003|2014-2015|50.45|04|-1.00|0.64|0.28|0|2800100032014-2015
280010004|2011-2012||04|-1.00|0.98|-1.00|0|2800100042011-2012
280010004|2012-2013|47.69|04|0.18|0.62|0.20|0|2800100042012-2013
280010004|2013-2014|52.04|04|0.10|0.51|0.39|0|2800100042013-2014
280010004|2014-2015|43.34|04|0.24|0.64|0.12|0|2800100042014-2015
280010005|2011-2012|50.20|08|0.19|0.41|0.40|0|2800100052011-2012
280010005|2012-2013|51.82|08|0.11|0.47|0.43|0|2800100052012-2013
280010005|2013-2014||08||||0|2800100052013-2014
280010005|2014-2015|54.57|08|0.05|0.42|0.53|0|2800100052014-2015
280010006|2011-2012||04|-1.00|0.99|-1.00|0|2800100062011-2012
280010006|2012-2013|49.66|04|0.20|0.36|0.44|0|2800100062012-2013
280010006|2013-2014|46.59|04|0.15|0.64|0.21|0|2800100062013-2014
280010006|2014-2015|51.30|04|0.05|0.67|0.28|0|2800100062014-2015
280010007|2011-2012|55.07|08|0.09|0.29|0.62|0|2800100072011-2012
280010007|2012-2013|53.86|08|-1.00|0.53|0.47|0|2800100072012-2013
280010007|2013-2014||08||||0|2800100072013-2014
280010007|2014-2015|58.98|08|-1.00|0.27|0.71|0|2800100072014-2015
280010008|2011-2012||04|-1.00|0.99|-1.00|0|2800100082011-2012
280010008|2012-2013|51.67|04|0.13|0.49|0.37|0|2800100082012-2013
280010008|2013-2014|51.70|04|0.10|0.53|0.37|0|2800100082013-2014
280010008|2014-2015|46.90|04|0.17|0.64|0.19|0|2800100082014-2015
280010009|2011-2012||04|-1.00|-1.00|-1.00|0|2800100092011-2012
280010009|2012-2013|48.91|04|0.10|0.65|0.25|0|2800100092012-2013
280010009|2013-2014|50.83|04|0.12|0.50|0.38|0|2800100092013-2014
280010009|2014-2015|51.17|04|0.12|0.53|0.35|0|2800100092014-2015
280010011|2011-2012|53.99|11|0.11|0.32|0.57|0|2800100112011-2012
280010011|2012-2013|52.28|11|0.08|0.46|0.46|0|2800100112012-2013
280010011|2013-2014||11||||0|2800100112013-2014
280010011|2014-2015|54.34|11|-1.00|0.48|0.52|0|2800100112014-2015
280010012|2011-2012||04|-1.00|0.94|-1.00|0|2800100122011-2012
280010012|2012-2013|54.25|04|-1.00|0.45|0.48|0|2800100122012-2013
280010012|2013-2014|57.73|04|0.08|0.25|0.67|0|2800100122013-2014
280010012|2014-2015|53.96|04|-1.00|0.61|0.37|0|2800100122014-2015
280010014|2011-2012|50.39|08|0.14|0.46|0.39|0|2800100142011-2012
280010014|2012-2013|50.94|08|0.09|0.54|0.37|0|2800100142012-2013
280010014|2013-2014||08||||0|2800100142013-2014
280010014|2014-2015|57.50|08|0.04|0.28|0.68|0|2800100142014-2015
280010015|2013-2014|47.96|04|0.20|0.48|0.33|0|2800100152013-2014
280010015|2014-2015|49.31|04|-1.00|0.73|0.18|0|2800100152014-2015
280010016|2013-2014|45.63|04|0.23|0.53|0.23|0|2800100162013-2014
280010016|2014-2015|45.10|04|0.25|0.63|0.13|0|2800100162014-2015
280010017|2014-2015|58.45|08|0.07|0.25|0.69|0|2800100172014-2015
280015001|2011-2012|51.56|11|-1.00|0.41|0.49|0|2800150012011-2012
280015001|2012-2013|45.71|11|0.27|0.45|0.27|0|2800150012012-2013
280015001|2013-2014||11||||0|2800150012013-2014
280015001|2014-2015|50.32|11|0.09|0.58|0.32|0|2800150012014-2015
280015002|2011-2012|50.34|08|0.14|0.48|0.38|0|2800150022011-2012
280015002|2012-2013|45.11|08|0.23|0.55|0.21|0|2800150022012-2013
280015002|2013-2014||08||||0|2800150022013-2014
280015002|2014-2015|42.07|08|0.45|0.40|0.16|0|2800150022014-2015
280015003|2011-2012||04|-1.00|0.96|-1.00|0|2800150032011-2012
280015003|2012-2013|48.17|04|0.14|0.63|0.23|0|2800150032012-2013
280015003|2013-2014|45.22|04|0.16|0.66|0.18|0|2800150032013-2014
280015003|2014-2015|46.62|04|0.21|0.57|0.23|0|2800150032014-2015
280017001|2011-2012|45.52|11|0.28|0.49|0.23|0|2800170012011-2012
280017001|2012-2013|47.86|11|0.23|0.42|0.35|3|2800170012012-2013
280017001|2013-2014||11||||1|2800170012013-2014
280017001|2014-2015|50.52|11|0.13|0.49|0.38|1|2800170012014-2015
280017002|2011-2012|48.10|08|0.27|0.39|0.34|0|2800170022011-2012
280017002|2012-2013|51.00|08|0.16|0.41|0.43|1|2800170022012-2013
280017002|2013-2014||08||||0|2800170022013-2014
280017002|2014-2015|52.31|08|0.16|0.32|0.52|0|2800170022014-2015
280017003|2011-2012||04|0.08|0.92|-1.00|0|2800170032011-2012
280017003|2012-2013|36.29|04|0.51|0.41|0.07|0|2800170032012-2013
280017003|2013-2014|47.40|04|0.17|0.60|0.23|0|2800170032013-2014
280017003|2014-2015|45.75|04|0.22|0.60|0.18|0|2800170032014-2015
280017004|2011-2012|48.07|11|0.24|0.40|0.36|0|2800170042011-2012
280017004|2012-2013|49.50|11|0.18|0.45|0.37|0|2800170042012-2013
280017004|2013-2014||11||||3|2800170042013-2014
280017004|2014-2015|52.54|11|0.10|0.44|0.45|5|2800170042014-2015
280017006|2011-2012|51.42|08|0.21|0.34|0.45|0|2800170062011-2012
280017006|2012-2013|51.73|08|0.15|0.44|0.41|0|2800170062012-2013
280017006|2013-2014||08||||1|2800170062013-2014
280017006|2014-2015|52.11|08|0.15|0.37|0.48|1|2800170062014-2015
280017007|2011-2012||04|-1.00|0.97|-1.00|1|2800170072011-2012
280017007|2012-2013|42.52|04|0.41|0.45|0.14|0|2800170072012-2013
280017007|2013-2014|47.07|04|0.18|0.57|0.25|0|2800170072013-2014
280017007|2014-2015|43.17|04|0.29|0.59|0.12|0|2800170072014-2015
280017008|2011-2012||04|-1.00|0.93|-1.00|0|2800170082011-2012
280017008|2012-2013|44.39|04|0.25|0.64|-1.00|0|2800170082012-2013
280017008|2013-2014|46.17|04|0.27|0.50|0.23|0|2800170082013-2014
280017008|2014-2015|41.25|04|0.36|0.53|-1.00|0|2800170082014-2015
280017009|2011-2012||04|0.14|0.86|-1.00|0|2800170092011-2012
280017009|2012-2013|39.93|04|0.40|0.51|0.09|0|2800170092012-2013
280017009|2013-2014|46.85|04|0.24|0.52|0.24|0|2800170092013-2014
280017009|2014-2015|39.83|04|0.41|0.54|-1.00|0|2800170092014-2015
280017010|2011-2012||04|-1.00|0.98|-1.00|0|2800170102011-2012
280017010|2012-2013|42.66|04|0.40|0.47|0.13|0|2800170102012-2013
280017010|2013-2014|41.37|04|0.37|0.51|0.12|1|2800170102013-2014
280017010|2014-2015|43.55|04|0.34|0.49|0.17|0|2800170102014-2015
280017011|2011-2012||04|-1.00|0.96|-1.00|0|2800170112011-2012
280017011|2012-2013|47.27|04|0.20|0.64|0.16|0|2800170112012-2013
280017011|2013-2014|44.47|04|0.23|0.60|0.17|0|2800170112013-2014
280017011|2014-2015|48.45|04|0.08|0.71|0.21|0|2800170112014-2015
280017012|2011-2012||04|-1.00|-1.00|-1.00|0|2800170122011-2012
280017012|2012-2013|52.44|04|-1.00|0.50|0.38|0|2800170122012-2013
280017012|2013-2014|54.14|04|-1.00|0.43|0.54|0|2800170122013-2014
280017012|2014-2015|52.74|04|-1.00|0.62|0.36|0|2800170122014-2015
280017013|2011-2012||04|-1.00|0.99|-1.00|0|2800170132011-2012
280017013|2012-2013|45.53|04|0.25|0.59|0.16|0|2800170132012-2013
280017013|2013-2014|39.71|04|0.42|0.50|0.06|0|2800170132013-2014
280017013|2014-2015|45.51|04|0.21|0.62|0.18|0|2800170132014-2015
280017014|2011-2012||04|-1.00|0.93|-1.00|0|2800170142011-2012
280017014|2012-2013|47.42|04|0.17|0.63|0.21|0|2800170142012-2013
280017014|2013-2014|44.12|04|0.21|0.61|0.18|3|2800170142013-2014
280017014|2014-2015|45.06|04|0.25|0.57|0.17|0|2800170142014-2015
280017015|2011-2012||04|0.09|0.91|-1.00|0|2800170152011-2012
280017015|2012-2013|43.08|04|0.31|0.56|0.13|0|2800170152012-2013
280017015|2013-2014|43.37|04|0.19|0.70|0.11|0|2800170152013-2014
280017015|2014-2015|42.07|04|0.33|0.57|0.10|0|2800170152014-2015
280017016|2011-2012||04|-1.00|0.93|-1.00|0|2800170162011-2012
280017016|2012-2013|43.16|04|0.25|0.68|-1.00|0|2800170162012-2013
280017016|2013-2014|41.91|04|0.33|0.61|-1.00|0|2800170162013-2014
280017016|2014-2015|43.05|04|0.27|0.71|-1.00|0|2800170162014-2015
280017017|2011-2012||04|0.13|0.87|-1.00|0|2800170172011-2012
280017017|2012-2013|37.15|04|0.54|0.42|-1.00|0|2800170172012-2013
280017017|2013-2014|41.57|04|0.35|0.57|0.08|0|2800170172013-2014
280017017|2014-2015|41.00|04|0.41|0.47|0.12|0|2800170172014-2015
280017018|2011-2012||04|-1.00|0.98|-1.00|0|2800170182011-2012
280017018|2012-2013|42.86|04|0.29|0.57|0.14|0|2800170182012-2013
280017018|2013-2014|47.24|04|0.14|0.61|0.25|0|2800170182013-2014
280017018|2014-2015|45.03|04|0.18|0.71|0.11|0|2800170182014-2015
280017019|2011-2012||04|-1.00|0.96|-1.00|0|2800170192011-2012
280017019|2012-2013|46.49|04|0.29|0.51|0.20|0|2800170192012-2013
280017019|2013-2014|50.98|04|0.11|0.53|0.36|0|2800170192013-2014
280017019|2014-2015|47.51|04|0.20|0.56|0.24|0|2800170192014-2015
280017020|2011-2012||04|-1.00|0.96|-1.00|0|2800170202011-2012
280017020|2012-2013|41.73|04|0.36|0.59|-1.00|0|2800170202012-2013
280017020|2013-2014|42.10|04|0.33|0.60|-1.00|0|2800170202013-2014
280017020|2014-2015|39.81|04|0.40|0.58|-1.00|0|2800170202014-2015
280017024|2011-2012||04|-1.00|0.99|-1.00|0|2800170242011-2012
280017024|2012-2013|46.42|04|0.21|0.63|0.16|0|2800170242012-2013
280017024|2013-2014|46.92|04|0.20|0.53|0.27|0|2800170242013-2014
280017024|2014-2015|48.19|04|0.13|0.68|0.19|0|2800170242014-2015
280017025|2011-2012|43.81|08|0.34|0.52|0.14|0|2800170252011-2012
280017025|2012-2013|42.46|08|0.40|0.51|0.09|0|2800170252012-2013
280017025|2013-2014||08||||2|2800170252013-2014
280017025|2014-2015|46.67|08|0.24|0.51|0.25|0|2800170252014-2015
280017026|2011-2012|48.61|08|0.22|0.47|0.31|0|2800170262011-2012
280017026|2012-2013|50.98|08|0.12|0.49|0.39|0|2800170262012-2013
280017026|2013-2014||08||||0|2800170262013-2014
280017026|2014-2015|50.79|08|0.19|0.40|0.42|0|2800170262014-2015
280017027|2011-2012||04|-1.00|0.94|-1.00|0|2800170272011-2012
280017027|2012-2013|46.19|04|0.24|0.53|0.24|0|2800170272012-2013
280017027|2013-2014|40.43|04|0.35|0.57|0.08|0|2800170272013-2014
280017027|2014-2015|42.40|04|0.38|0.46|0.16|0|2800170272014-2015
280017028|2011-2012||04|-1.00|0.97|-1.00|0|2800170282011-2012
280017028|2012-2013|45.29|04|0.27|0.55|0.18|0|2800170282012-2013
280017028|2013-2014|44.97|04|0.18|0.73|0.09|0|2800170282013-2014
280017028|2014-2015|44.42|04|0.32|0.58|0.09|0|2800170282014-2015
280017029|2011-2012|49.45|08|0.18|0.47|0.34|0|2800170292011-2012
280017029|2012-2013|53.03|08|0.07|0.48|0.45|0|2800170292012-2013
280017029|2013-2014||08||||0|2800170292013-2014
280017029|2014-2015|52.31|08|0.11|0.44|0.45|0|2800170292014-2015
280017030|2011-2012|50.28|11|0.16|0.46|0.38|0|2800170302011-2012
280017030|2012-2013|50.45|11|0.15|0.45|0.40|0|2800170302012-2013
280017030|2013-2014||11||||2|2800170302013-2014
280017030|2014-2015|53.12|11|0.08|0.45|0.47|2|2800170302014-2015
280017031|2011-2012||04|-1.00|-1.00|-1.00|0|2800170312011-2012
280017031|2012-2013|56.20|04|-1.00|0.44|0.54|0|2800170312012-2013
280017031|2013-2014|55.38|04|-1.00|0.43|0.53|0|2800170312013-2014
280017031|2014-2015|48.85|04|0.19|0.58|0.23|0|2800170312014-2015
280017032|2011-2012||04|-1.00|-1.00|-1.00|0|2800170322011-2012
280017032|2012-2013|50.39|04|0.23|0.43|0.34|0|2800170322012-2013
280017032|2013-2014|49.04|04|0.24|0.41|0.35|0|2800170322013-2014
280017032|2014-2015|43.92|04|0.38|0.48|0.14|1|2800170322014-2015
280017033|2011-2012||04|-1.00|0.98|-1.00|0|2800170332011-2012
280017033|2012-2013|52.58|04|0.08|0.55|0.38|0|2800170332012-2013
280017033|2013-2014|50.48|04|0.15|0.55|0.31|0|2800170332013-2014
280017033|2014-2015|46.45|04|0.17|0.64|0.20|0|2800170332014-2015
280017034|2011-2012||04|-1.00|0.99|-1.00|1|2800170342011-2012
280017034|2012-2013|51.37|04|0.09|0.59|0.33|0|2800170342012-2013
280017034|2013-2014|51.21|04|0.07|0.60|0.33|0|2800170342013-2014
280017034|2014-2015|51.93|04|0.07|0.59|0.34|1|2800170342014-2015
280017035|2011-2012|51.74|08|0.10|0.48|0.42|0|2800170352011-2012
280017035|2012-2013|50.24|08|0.12|0.54|0.34|0|2800170352012-2013
280017035|2013-2014||08||||0|2800170352013-2014
280017035|2014-2015|51.82|08|0.10|0.49|0.41|0|2800170352014-2015
280017038|2011-2012||04|0.05|0.95|-1.00|0|2800170382011-2012
280017038|2012-2013|44.96|04|0.25|0.68|0.07|0|2800170382012-2013
280017038|2013-2014|42.96|04|0.30|0.59|0.10|0|2800170382013-2014
280017038|2014-2015|45.97|04|0.20|0.61|0.18|0|2800170382014-2015
280017039|2011-2012||04|-1.00|0.98|-1.00|0|2800170392011-2012
280017039|2012-2013|46.63|04|0.19|0.65|0.17|0|2800170392012-2013
280017039|2013-2014|47.39|04|0.21|0.54|0.24|0|2800170392013-2014
280017039|2014-2015|42.64|04|0.30|0.66|-1.00|0|2800170392014-2015
280017040|2011-2012||04|-1.00|-1.00|-1.00|0|2800170402011-2012
280017040|2012-2013|49.05|04|0.16|0.56|0.27|0|2800170402012-2013
280017040|2013-2014|43.14|04|0.35|0.54|0.11|0|2800170402013-2014
280017040|2014-2015|46.92|04|0.22|0.60|0.18|0|2800170402014-2015
280054001|2011-2012|39.18|11|0.51|0.34|0.15|0|2800540012011-2012
280054001|2012-2013|41.31|11|0.40|0.40|0.20|0|2800540012012-2013
280054001|2013-2014||11||||6|2800540012013-2014
280054001|2014-2015|43.16|11|0.34|0.47|0.20|1|2800540012014-2015
280054002|2011-2012||04|0.53|0.47|-1.00|0|2800540022011-2012
280054002|2012-2013|31.74|04|0.68|0.32|-1.00|0|2800540022012-2013
280054002|2013-2014|32.18|04|0.71|0.29|-1.00|0|2800540022013-2014
280054002|2014-2015|40.50|04|0.38|0.50|-1.00|0|2800540022014-2015
280054003|2011-2012|41.98|08|0.45|0.36|0.19|1|2800540032011-2012
280054003|2012-2013|46.37|08|0.30|0.42|0.27|1|2800540032012-2013
280054003|2013-2014||08||||0|2800540032013-2014
280054003|2014-2015|46.07|08|0.28|0.43|0.29|3|2800540032014-2015
280054004|2011-2012||04|0.21|0.79|-1.00|0|2800540042011-2012
280054004|2012-2013|40.07|04|0.44|0.44|0.12|0|2800540042012-2013
280054004|2013-2014|36.34|04|0.55|0.41|-1.00|1|2800540042013-2014
280054004|2014-2015|40.67|04|0.36|0.53|0.11|0|2800540042014-2015
280054006|2011-2012||04|-1.00|0.95|-1.00|0|2800540062011-2012
280054006|2012-2013|41.13|04|0.42|0.50|-1.00|0|2800540062012-2013
280054006|2013-2014|40.62|04|0.57|0.33|-1.00|0|2800540062013-2014
280054006|2014-2015|41.61|04|0.39|0.58|-1.00|0|2800540062014-2015
280054007|2011-2012||04|0.13|0.87|-1.00|0|2800540072011-2012
280054007|2012-2013|45.06|04|0.31|0.41|0.27|0|2800540072012-2013
280054007|2013-2014|44.43|04|0.30|0.48|0.22|0|2800540072013-2014
280054007|2014-2015|41.98|04|0.36|0.49|0.15|0|2800540072014-2015
280054008|2011-2012||04|-1.00|-1.00|-1.00|0|2800540082011-2012
280054008|2012-2013|44.82|04|0.24|0.61|0.15|0|2800540082012-2013
280054008|2013-2014|45.62|04|0.19|0.65|0.16|0|2800540082013-2014
280054008|2014-2015|41.88|04|0.41|0.54|-1.00|0|2800540082014-2015
280054009|2011-2012||04|0.19|0.81|-1.00|0|2800540092011-2012
280054009|2012-2013|44.85|04|0.26|0.59|0.15|0|2800540092012-2013
280054009|2013-2014|47.64|04|0.24|0.48|0.27|0|2800540092013-2014
280054009|2014-2015|42.63|04|0.31|0.53|0.16|0|2800540092014-2015
280059001|2011-2012|45.59|08|0.28|0.47|0.25|0|2800590012011-2012
280059001|2012-2013|48.94|08|0.10|0.67|0.23|0|2800590012012-2013
280059001|2013-2014||08||||0|2800590012013-2014
280059001|2014-2015|55.38|08|0.06|0.36|0.59|0|2800590012014-2015
280059001|2011-2012|52.69|11|0.16|0.38|0.46|0|2800590012011-2012
280059001|2012-2013|51.01|11|0.10|0.41|0.49|0|2800590012012-2013
280059001|2013-2014||11||||0|2800590012013-2014
280059001|2014-2015|55.66|11|-1.00|0.38|0.58|0|2800590012014-2015
280059002|2011-2012||04|-1.00|-1.00|-1.00|0|2800590022011-2012
280059002|2012-2013|45.86|04|0.26|0.57|0.17|0|2800590022012-2013
280059002|2013-2014|45.40|04|0.23|0.62|0.15|0|2800590022013-2014
280059002|2014-2015|47.20|04|0.12|0.73|0.14|0|2800590022014-2015
280059003|2011-2012||04|-1.00|0.99|-1.00|0|2800590032011-2012
280059003|2012-2013|48.49|04|0.18|0.56|0.26|0|2800590032012-2013
280059003|2013-2014|48.16|04|0.11|0.69|0.20|0|2800590032013-2014
280059003|2014-2015|45.56|04|0.16|0.73|0.10|0|2800590032014-2015
280059004|2012-2013|46.11|04|-1.00|0.74|-1.00|0|2800590042012-2013
280059004|2013-2014|42.11|04|0.28|0.70|-1.00|0|2800590042013-2014
280059004|2014-2015|44.74|04|0.26|0.63|0.12|0|2800590042014-2015
280066001|2011-2012|49.15|11|0.24|0.33|0.43|0|2800660012011-2012
280066001|2012-2013|50.96|11|0.15|0.38|0.47|2|2800660012012-2013
280066001|2013-2014||11||||1|2800660012013-2014
280066001|2014-2015|54.11|11|0.11|0.33|0.55|0|2800660012014-2015
280066003|2011-2012||04|-1.00|0.97|-1.00|0|2800660032011-2012
280066003|2012-2013|52.91|04|0.15|0.43|0.41|0|2800660032012-2013
280066003|2013-2014|51.31|04|0.13|0.56|0.31|0|2800660032013-2014
280066003|2014-2015|45.81|04|0.24|0.57|0.19|0|2800660032014-2015
280066005|2011-2012||04|0.12|0.88|-1.00|0|2800660052011-2012
280066005|2012-2013|36.78|04|0.53|0.31|0.16|0|2800660052012-2013
280066005|2013-2014|37.93|04|0.40|0.54|-1.00|0|2800660052013-2014
280066005|2014-2015|42.69|04|0.32|0.58|0.10|0|2800660052014-2015
280066007|2011-2012||04|-1.00|0.97|-1.00|0|2800660072011-2012
280066007|2012-2013|50.96|04|0.16|0.44|0.40|0|2800660072012-2013
280066007|2013-2014|46.79|04|0.28|0.51|0.21|0|2800660072013-2014
280066007|2014-2015|45.36|04|0.26|0.59|0.15|0|2800660072014-2015
280066008|2011-2012||04|-1.00|0.98|-1.00|0|2800660082011-2012
280066008|2012-2013|43.13|04|0.33|0.58|-1.00|0|2800660082012-2013
280066008|2013-2014|48.02|04|0.12|0.62|0.26|0|2800660082013-2014
280066008|2014-2015|42.30|04|0.28|0.65|-1.00|0|2800660082014-2015
280066009|2011-2012||04|-1.00|0.93|-1.00|0|2800660092011-2012
280066009|2012-2013|44.37|04|0.32|0.56|0.12|0|2800660092012-2013
280066009|2013-2014|44.76|04|0.37|0.42|0.21|0|2800660092013-2014
280066009|2014-2015|45.38|04|0.26|0.59|0.15|0|2800660092014-2015
280066010|2011-2012||04|-1.00|0.97|-1.00|0|2800660102011-2012
280066010|2012-2013|50.30|04|0.13|0.63|0.25|0|2800660102012-2013
280066010|2013-2014|53.24|04|-1.00|0.45|0.45|0|2800660102013-2014
280066010|2014-2015|44.59|04|0.25|0.59|0.15|0|2800660102014-2015
280066011|2011-2012||04|-1.00|-1.00|-1.00|0|2800660112011-2012
280066011|2012-2013|41.89|04|0.44|0.50|-1.00|0|2800660112012-2013
280066011|2013-2014|36.87|04|0.57|0.43|-1.00|0|2800660112013-2014
280066011|2014-2015|39.22|04|0.57|0.26|-1.00|0|2800660112014-2015
280066013|2011-2012||04|0.25|0.75|-1.00|0|2800660132011-2012
280066013|2012-2013|38.62|04|0.44|0.52|-1.00|0|2800660132012-2013
280066013|2013-2014|35.87|04|0.60|0.38|-1.00|0|2800660132013-2014
280066013|2014-2015|36.29|04|0.37|0.58|-1.00|3|2800660132014-2015
280066016|2011-2012||04|-1.00|0.97|-1.00|0|2800660162011-2012
280066016|2012-2013|44.95|04|0.33|0.53|0.15|0|2800660162012-2013
280066016|2013-2014|47.83|04|0.19|0.54|0.27|0|2800660162013-2014
280066016|2014-2015|39.55|04|0.41|0.55|-1.00|0|2800660162014-2015
280066018|2011-2012|48.09|08|0.22|0.42|0.35|0|2800660182011-2012
280066018|2012-2013|50.18|08|0.19|0.42|0.40|0|2800660182012-2013
280066018|2013-2014||08||||0|2800660182013-2014
280066018|2014-2015|48.47|08|0.24|0.38|0.38|1|2800660182014-2015
280066023|2011-2012||04|0.14|0.86|-1.00|0|2800660232011-2012
280066023|2012-2013|36.91|04|0.56|0.36|0.08|0|2800660232012-2013
280066023|2013-2014|39.66|04|0.40|0.49|0.10|0|2800660232013-2014
280066023|2014-2015|38.49|04|0.53|0.43|-1.00|1|2800660232014-2015
280602001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|2806020012011-2012
280602001|2012-2013|-1.00|11|-1.00|-1.00|-1.00|0|2806020012012-2013
280602001|2013-2014|-1.00|11||||0|2806020012013-2014
280602001|2014-2015|-1.00|11|-1.00|-1.00|-1.00|2|2806020012014-2015
290117001|2011-2012|40.23|08|0.50|0.33|0.17|0|2901170012011-2012
290117001|2012-2013|42.14|08|0.39|0.32|0.29|0|2901170012012-2013
290117001|2013-2014||08||||0|2901170012013-2014
290117001|2014-2015|39.13|08|0.42|0.50|-1.00|0|2901170012014-2015
290117001|2011-2012|44.59|11|0.28|0.59|-1.00|0|2901170012011-2012
290117001|2012-2013|38.43|11|0.60|0.27|-1.00|0|2901170012012-2013
290117001|2013-2014||11||||0|2901170012013-2014
290117001|2014-2015|40.76|11|0.56|0.28|-1.00|0|2901170012014-2015
290117002|2011-2012||04|-1.00|-1.00|-1.00|0|2901170022011-2012
290117002|2012-2013|48.04|04|-1.00|0.81|-1.00|0|2901170022012-2013
290117002|2013-2014|44.00|04|0.29|0.67|-1.00|0|2901170022013-2014
290117002|2014-2015|41.45|04|0.35|0.65|-1.00|0|2901170022014-2015
290117003|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|2901170032012-2013
290117004|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|2901170042011-2012
290117004|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|2901170042012-2013
290117004|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|2901170042013-2014
290117004|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|2901170042014-2015
300001001|2011-2012|31.20|08|0.93|-1.00|-1.00|0|3000010012011-2012
300001001|2012-2013|30.88|08|0.88|-1.00|-1.00|0|3000010012012-2013
300001001|2013-2014||08||||0|3000010012013-2014
300001001|2014-2015|32.86|08|0.79|-1.00|-1.00|0|3000010012014-2015
300001001|2011-2012|44.47|11|0.29|0.59|-1.00|0|3000010012011-2012
300001001|2012-2013|45.14|11|0.29|0.50|0.21|0|3000010012012-2013
300001001|2013-2014||11||||0|3000010012013-2014
300001001|2014-2015|44.31|11|-1.00|0.77|-1.00|0|3000010012014-2015
300001004|2011-2012||04|-1.00|0.92|-1.00|0|3000010042011-2012
300001004|2012-2013|42.36|04|-1.00|0.73|-1.00|0|3000010042012-2013
300001004|2013-2014|44.57|04|-1.00|0.71|-1.00|0|3000010042013-2014
300001004|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|3000010042014-2015
300025001|2011-2012|44.06|11|0.37|0.41|0.22|0|3000250012011-2012
