id|year|science_avg_score|science_grade|science_basic_pct|science_proficient_pct|science_advanced_pct|science_not_tested_pct|concat_join_id
700002001|2011-2012|98.89|08|0.39|0.50|0.11|0|7000020012011-2012
700002001|2012-2013|103.69|08|0.25|0.59|0.16|0|7000020012012-2013
700002001|2013-2014|100.30|08|0.30|0.58|0.11|0|7000020012013-2014
700002001|2014-2015|99.69|08|0.29|0.59|0.12|0|7000020012014-2015
700002001|2011-2012|105.53|11|0.25|0.63|0.12|0|7000020012011-2012
700002001|2012-2013|118.24|11|0.09|0.62|0.29|0|7000020012012-2013
700002001|2013-2014|121.36|11|-1.00|0.73|0.22|0|7000020012013-2014
700002001|2014-2015|114.46|11|0.10|0.68|0.22|0|7000020012014-2015
700002002|2011-2012|118.57|05|-1.00|0.71|0.22|0|7000020022011-2012
700002002|2012-2013|112.74|05|0.23|0.49|0.28|0|7000020022012-2013
700002002|2013-2014|121.60|05|-1.00|0.55|0.36|0|7000020022013-2014
700002002|2014-2015|117.68|05|0.09|0.72|0.19|0|7000020022014-2015
700005001|2011-2012|85.50|08|0.46|0.43|-1.00|0|7000050012011-2012
700005001|2012-2013|105.27|08|0.15|0.76|-1.00|0|7000050012012-2013
700005001|2013-2014|121.18|08|-1.00|0.54|0.36|0|7000050012013-2014
700005001|2014-2015|108.41|08|-1.00|0.68|-1.00|0|7000050012014-2015
700005001|2011-2012|107.09|11|-1.00|0.85|-1.00|0|7000050012011-2012
700005001|2012-2013|114.50|11|-1.00|0.73|-1.00|0|7000050012012-2013
700005001|2013-2014|114.32|11|-1.00|0.75|0.21|0|7000050012013-2014
700005001|2014-2015|109.78|11|0.19|0.63|0.19|0|7000050012014-2015
700005002|2011-2012|99.36|05|0.32|0.50|-1.00|0|7000050022011-2012
700005002|2012-2013|106.57|05|0.26|0.57|-1.00|0|7000050022012-2013
700005002|2013-2014|93.50|05|-1.00|0.80|-1.00|0|7000050022013-2014
700005002|2014-2015|111.22|05|-1.00|0.83|-1.00|0|7000050022014-2015
700542001|2011-2012|105.14|08|-1.00|0.64|-1.00|0|7005420012011-2012
700542001|2012-2013|101.63|08|-1.00|0.84|-1.00|0|7005420012012-2013
700542001|2013-2014|96.43|08|0.38|0.48|-1.00|0|7005420012013-2014
700542001|2014-2015|103.64|08|0.45|-1.00|-1.00|0|7005420012014-2015
700542001|2011-2012|120.88|11|-1.00|0.62|0.31|0|7005420012011-2012
700542001|2012-2013|119.50|11|-1.00|0.67|-1.00|0|7005420012012-2013
700542001|2013-2014|116.40|11|-1.00|0.75|-1.00|0|7005420012013-2014
700542001|2014-2015|109.69|11|-1.00|0.50|-1.00|0|7005420012014-2015
700542002|2011-2012|126.62|05|-1.00|0.54|0.38|0|7005420022011-2012
700542002|2012-2013|126.71|05|-1.00|0.57|0.33|0|7005420022012-2013
700542002|2013-2014|111.88|05|-1.00|0.53|-1.00|0|7005420022013-2014
700542002|2014-2015|121.82|05|-1.00|0.64|-1.00|0|7005420022014-2015
710001001|2011-2012|102.81|11|0.28|0.58|0.14|1|7100010012011-2012
710001001|2012-2013|101.82|11|0.31|0.52|0.17|0|7100010012012-2013
710001001|2013-2014|108.48|11|0.19|0.67|0.15|0|7100010012013-2014
710001001|2014-2015|104.42|11|0.26|0.58|0.16|3|7100010012014-2015
710001002|2011-2012|92.44|08|0.37|0.55|0.08|0|7100010022011-2012
710001002|2012-2013|91.66|08|0.39|0.53|0.08|1|7100010022012-2013
710001002|2013-2014|99.26|08|0.31|0.59|0.09|0|7100010022013-2014
710001002|2014-2015|100.08|08|0.34|0.48|0.18|0|7100010022014-2015
710001003|2011-2012|102.61|05|0.24|0.67|-1.00|0|7100010032011-2012
710001003|2012-2013|113.57|05|0.21|0.50|0.29|0|7100010032012-2013
710001003|2013-2014|124.38|05|0.17|0.47|0.36|0|7100010032013-2014
710001003|2014-2015|112.72|05|0.12|0.67|0.21|0|7100010032014-2015
710001006|2011-2012|88.84|05|0.56|0.36|-1.00|0|7100010062011-2012
710001006|2012-2013|102.17|05|0.36|0.43|0.21|0|7100010062012-2013
710001006|2013-2014|111.11|05|0.19|0.63|0.19|0|7100010062013-2014
710001006|2014-2015|115.83|05|0.19|0.56|0.25|0|7100010062014-2015
710001007|2011-2012|98.75|05|0.32|0.66|-1.00|0|7100010072011-2012
710001007|2012-2013|103.35|05|0.22|0.61|0.16|0|7100010072012-2013
710001007|2013-2014|99.98|05|0.35|0.52|0.13|0|7100010072013-2014
710001007|2014-2015|108.80|05|0.22|0.59|0.18|0|7100010072014-2015
710001011|2011-2012|110.35|05|0.25|0.52|0.23|0|7100010112011-2012
710001011|2012-2013|105.16|05|0.29|0.45|0.27|0|7100010112012-2013
710001011|2013-2014|122.09|05|0.14|0.48|0.38|0|7100010112013-2014
710001011|2014-2015|108.26|05|0.20|0.63|0.17|0|7100010112014-2015
710001012|2011-2012|106.96|05|0.24|0.62|0.15|0|7100010122011-2012
710001012|2012-2013|108.00|05|0.26|0.50|0.24|0|7100010122012-2013
710001012|2013-2014|115.74|05|0.18|0.47|0.35|0|7100010122013-2014
710001012|2014-2015|109.84|05|0.18|0.64|0.18|0|7100010122014-2015
710005001|2011-2012|98.87|11|0.31|0.56|0.13|0|7100050012011-2012
710005001|2012-2013|103.98|11|0.25|0.58|0.17|0|7100050012012-2013
710005001|2013-2014|112.46|11|0.13|0.68|0.19|0|7100050012013-2014
710005001|2014-2015|109.78|11|0.24|0.56|0.20|0|7100050012014-2015
710005003|2011-2012|104.44|05|0.20|0.72|-1.00|0|7100050032011-2012
710005003|2012-2013|103.72|05|0.21|0.66|-1.00|0|7100050032012-2013
710005003|2013-2014|116.86|05|-1.00|0.59|0.31|0|7100050032013-2014
710005003|2014-2015|109.86|05|0.30|0.42|0.28|0|7100050032014-2015
710005004|2011-2012|88.42|05|0.46|0.46|-1.00|0|7100050042011-2012
710005004|2012-2013|74.57|05|0.86|-1.00|-1.00|0|7100050042012-2013
710005004|2013-2014|91.33|05|0.47|0.47|-1.00|0|7100050042013-2014
710005004|2014-2015|99.50|05|0.31|0.63|-1.00|0|7100050042014-2015
710005006|2011-2012|101.98|08|0.33|0.51|0.16|0|7100050062011-2012
710005006|2012-2013|110.27|08|0.23|0.56|0.21|0|7100050062012-2013
710005006|2013-2014|116.02|08|0.21|0.49|0.30|0|7100050062013-2014
710005006|2014-2015|115.93|08|0.24|0.39|0.37|0|7100050062014-2015
710067001|2011-2012|105.46|08|0.31|0.50|0.19|0|7100670012011-2012
710067001|2012-2013|116.14|08|-1.00|0.62|0.29|0|7100670012012-2013
710067001|2013-2014|114.00|08|-1.00|0.69|-1.00|0|7100670012013-2014
710067001|2014-2015|128.21|08|-1.00|0.50|0.43|0|7100670012014-2015
710067001|2011-2012|107.00|11|-1.00|0.74|-1.00|0|7100670012011-2012
710067001|2012-2013|107.89|11|-1.00|0.68|-1.00|0|7100670012012-2013
710067001|2013-2014|106.19|11|0.31|0.56|-1.00|0|7100670012013-2014
710067001|2014-2015|108.52|11|-1.00|0.74|-1.00|0|7100670012014-2015
710067002|2011-2012|131.54|05|-1.00|0.54|0.38|0|7100670022011-2012
710067002|2012-2013|121.16|05|-1.00|0.68|0.26|0|7100670022012-2013
710067002|2013-2014|107.78|05|-1.00|0.56|-1.00|0|7100670022013-2014
710067002|2014-2015|105.28|05|-1.00|0.67|-1.00|0|7100670022014-2015
720015003|2011-2012|97.56|08|0.48|0.37|-1.00|0|7200150032011-2012
720015003|2012-2013|124.87|08|0.18|0.44|0.38|0|7200150032012-2013
720015003|2013-2014|113.75|08|0.21|0.54|0.25|0|7200150032013-2014
720015003|2014-2015|113.43|08|0.26|0.48|0.26|0|7200150032014-2015
720015004|2011-2012|103.56|11|0.29|0.59|-1.00|0|7200150042011-2012
720015004|2012-2013|108.35|11|0.26|0.65|-1.00|0|7200150042012-2013
720015004|2013-2014|120.42|11|-1.00|0.50|0.33|0|7200150042013-2014
720015004|2014-2015|116.97|11|-1.00|0.69|0.28|0|7200150042014-2015
720015005|2011-2012|110.45|05|0.32|0.41|0.27|0|7200150052011-2012
720015005|2012-2013|125.29|05|-1.00|0.50|0.38|0|7200150052012-2013
720015005|2013-2014|124.86|05|0.21|0.29|0.50|0|7200150052013-2014
720015005|2014-2015|137.17|05|-1.00|0.42|0.54|0|7200150052014-2015
720019001|2011-2012|100.95|11|-1.00|0.74|-1.00|0|7200190012011-2012
720019001|2012-2013|95.50|11|0.38|0.63|-1.00|0|7200190012012-2013
720019001|2013-2014|95.89|11|0.39|0.50|-1.00|0|7200190012013-2014
720019001|2014-2015|102.50|11|-1.00|0.56|-1.00|0|7200190012014-2015
720019002|2011-2012|88.35|05|0.45|0.50|-1.00|0|7200190022011-2012
720019002|2012-2013|95.39|05|0.39|0.56|-1.00|0|7200190022012-2013
720019002|2013-2014|89.11|05|0.44|0.50|-1.00|0|7200190022013-2014
720019002|2014-2015|104.72|05|-1.00|0.78|-1.00|0|7200190022014-2015
720019003|2011-2012|95.86|08|0.43|0.38|-1.00|0|7200190032011-2012
720019003|2012-2013|102.95|08|-1.00|0.70|-1.00|0|7200190032012-2013
720019003|2013-2014|94.76|08|0.48|0.40|-1.00|0|7200190032013-2014
720019003|2014-2015|84.78|08|0.61|0.28|-1.00|1|7200190032014-2015
720032001|2011-2012|101.15|11|-1.00|0.78|-1.00|0|7200320012011-2012
720032001|2012-2013|106.19|11|0.16|0.71|-1.00|0|7200320012012-2013
720032001|2013-2014|111.58|11|-1.00|0.81|-1.00|0|7200320012013-2014
720032001|2014-2015|113.54|11|-1.00|0.75|0.21|0|7200320012014-2015
720032002|2011-2012|99.72|05|0.16|0.72|-1.00|0|7200320022011-2012
720032002|2012-2013|110.53|05|0.20|0.47|0.33|0|7200320022012-2013
720032002|2013-2014|98.41|05|0.26|0.67|-1.00|0|7200320022013-2014
720032002|2014-2015|100.38|05|0.24|0.69|-1.00|0|7200320022014-2015
720032003|2011-2012|91.77|08|0.32|0.64|-1.00|0|7200320032011-2012
720032003|2012-2013|101.08|08|0.19|0.73|-1.00|0|7200320032012-2013
720032003|2013-2014|90.67|08|0.39|0.58|-1.00|0|7200320032013-2014
720032003|2014-2015|108.39|08|0.18|0.70|-1.00|0|7200320032014-2015
720075001|2011-2012|122.13|11|-1.00|0.65|0.35|0|7200750012011-2012
720075001|2012-2013|114.45|11|-1.00|0.75|-1.00|0|7200750012012-2013
720075001|2013-2014|113.32|11|-1.00|0.73|0.23|0|7200750012013-2014
720075001|2014-2015|115.40|11|-1.00|0.60|-1.00|0|7200750012014-2015
720075004|2011-2012|88.00|05|0.41|0.53|-1.00|0|7200750042011-2012
720075004|2012-2013|104.53|05|-1.00|0.80|-1.00|0|7200750042012-2013
720075004|2013-2014|99.91|05|-1.00|0.73|-1.00|0|7200750042013-2014
720075004|2014-2015|94.41|05|0.36|0.55|-1.00|0|7200750042014-2015
720075005|2011-2012|114.77|08|-1.00|0.38|-1.00|0|7200750052011-2012
720075005|2012-2013|96.08|08|0.24|0.76|-1.00|0|7200750052012-2013
720075005|2013-2014|96.45|08|0.32|0.64|-1.00|0|7200750052013-2014
720075005|2014-2015|99.38|08|0.48|0.38|-1.00|0|7200750052014-2015
730017001|2011-2012|99.48|11|0.36|0.49|0.15|0|7300170012011-2012
730017001|2012-2013|113.81|11|0.11|0.64|0.24|0|7300170012012-2013
730017001|2013-2014|115.81|11|0.16|0.60|0.24|0|7300170012013-2014
730017001|2014-2015|112.44|11|0.15|0.64|0.21|0|7300170012014-2015
730017002|2011-2012|126.96|08|0.07|0.51|0.41|0|7300170022011-2012
730017002|2012-2013|130.81|08|0.08|0.44|0.48|0|7300170022012-2013
730017002|2013-2014|136.55|08|0.06|0.42|0.51|0|7300170022013-2014
730017002|2014-2015|127.75|08|0.16|0.41|0.44|0|7300170022014-2015
730017006|2011-2012|109.32|05|0.18|0.69|0.14|0|7300170062011-2012
730017006|2012-2013|115.80|05|0.18|0.48|0.34|0|7300170062012-2013
730017006|2013-2014|127.61|05|0.10|0.48|0.42|0|7300170062013-2014
730017006|2014-2015|126.79|05|0.12|0.50|0.39|0|7300170062014-2015
730179005|2011-2012|106.70|05|0.21|0.70|-1.00|0|7301790052011-2012
730179005|2012-2013|116.72|05|-1.00|0.50|0.33|0|7301790052012-2013
730179005|2013-2014|135.95|05|-1.00|0.42|0.53|0|7301790052013-2014
730179005|2014-2015|118.72|05|-1.00|0.50|0.28|0|7301790052014-2015
730179007|2011-2012|104.20|08|0.24|0.60|-1.00|0|7301790072011-2012
730179007|2012-2013|116.00|08|-1.00|0.70|-1.00|0|7301790072012-2013
730179007|2013-2014|110.55|08|-1.00|0.59|0.28|0|7301790072013-2014
730179007|2014-2015|103.64|08|0.36|0.44|0.19|0|7301790072014-2015
730179007|2011-2012|104.81|11|0.24|0.67|-1.00|0|7301790072011-2012
730179007|2012-2013|105.71|11|-1.00|0.83|-1.00|0|7301790072012-2013
730179007|2013-2014|113.27|11|-1.00|0.60|-1.00|0|7301790072013-2014
730179007|2014-2015|111.05|11|-1.00|0.68|0.23|1|7301790072014-2015
740056001|2011-2012|106.63|11|0.16|0.71|0.13|0|7400560012011-2012
740056001|2012-2013|100.36|11|0.24|0.64|0.13|1|7400560012012-2013
740056001|2013-2014|105.67|11|0.22|0.65|0.13|1|7400560012013-2014
740056001|2014-2015|101.08|11|0.29|0.60|0.11|0|7400560012014-2015
740056002|2011-2012|95.45|08|0.38|0.53|0.09|0|7400560022011-2012
740056002|2012-2013|112.70|08|0.13|0.67|0.20|0|7400560022012-2013
740056002|2013-2014|125.19|08|0.13|0.50|0.37|0|7400560022013-2014
740056002|2014-2015|106.92|08|0.25|0.58|0.17|0|7400560022014-2015
740056004|2011-2012|115.54|05|0.16|0.66|0.18|0|7400560042011-2012
740056004|2012-2013|107.24|05|0.24|0.57|0.19|0|7400560042012-2013
740056004|2013-2014|107.58|05|0.27|0.52|0.21|0|7400560042013-2014
740056004|2014-2015|109.38|05|0.19|0.62|0.19|0|7400560042014-2015
740070001|2011-2012|99.70|11|0.27|0.58|0.15|0|7400700012011-2012
740070001|2012-2013|102.29|11|0.25|0.61|-1.00|0|7400700012012-2013
740070001|2013-2014|116.00|11|-1.00|0.57|0.30|0|7400700012013-2014
740070001|2014-2015|117.64|11|-1.00|0.68|0.28|0|7400700012014-2015
740070002|2011-2012|103.86|05|0.34|0.52|-1.00|0|7400700022011-2012
740070002|2012-2013|90.21|05|0.46|0.50|-1.00|0|7400700022012-2013
740070002|2013-2014|103.38|05|0.28|0.53|0.19|0|7400700022013-2014
740070002|2014-2015|98.72|05|0.41|0.48|-1.00|0|7400700022014-2015
740070002|2011-2012|106.64|08|-1.00|0.64|0.20|0|7400700022011-2012
740070002|2012-2013|113.50|08|0.24|0.47|0.29|0|7400700022012-2013
740070002|2013-2014|98.91|08|0.32|0.64|-1.00|0|7400700022013-2014
740070002|2014-2015|98.85|08|0.31|0.62|-1.00|0|7400700022014-2015
740070003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|7400700032012-2013
750100001|2011-2012|116.59|08|-1.00|0.59|-1.00|0|7501000012011-2012
750100001|2012-2013|121.81|08|-1.00|0.50|0.31|0|7501000012012-2013
750100001|2013-2014|98.72|08|0.28|0.61|-1.00|0|7501000012013-2014
750100001|2014-2015|104.42|08|-1.00|0.67|-1.00|0|7501000012014-2015
750100001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|7501000012011-2012
750100001|2012-2013|97.43|11|0.50|-1.00|-1.00|0|7501000012012-2013
750100001|2013-2014|110.73|11|-1.00|0.91|-1.00|0|7501000012013-2014
750100001|2014-2015|112.86|11|-1.00|0.50|0.36|0|7501000012014-2015
750100003|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|7501000032011-2012
750100003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|7501000032012-2013
750100003|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|7501000032013-2014
750100003|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|7501000032014-2015
750100005|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|7501000052012-2013
750100005|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|7501000052013-2014
750100005|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|7501000052014-2015
750100006|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|7501000062011-2012
750100006|2012-2013|123.85|05|-1.00|-1.00|0.46|0|7501000062012-2013
750100006|2013-2014|134.67|05|-1.00|0.47|0.47|0|7501000062013-2014
750100006|2014-2015|117.00|05|-1.00|0.72|-1.00|0|7501000062014-2015
760002001|2011-2012|101.49|11|0.29|0.56|0.14|0|7600020012011-2012
760002001|2012-2013|105.01|11|0.23|0.64|0.14|0|7600020012012-2013
760002001|2013-2014|99.03|11|0.24|0.71|0.05|1|7600020012013-2014
760002001|2014-2015|107.90|11|0.20|0.61|0.19|0|7600020012014-2015
760002003|2011-2012|95.46|05|0.39|0.52|0.10|0|7600020032011-2012
760002003|2012-2013|96.55|05|0.34|0.50|0.16|0|7600020032012-2013
760002003|2013-2014|91.49|05|0.45|0.44|0.12|0|7600020032013-2014
760002003|2014-2015|96.32|05|0.43|0.43|0.15|0|7600020032014-2015
760002003|2011-2012|99.68|08|0.34|0.51|0.15|0|7600020032011-2012
760002003|2012-2013|105.90|08|0.28|0.51|0.22|0|7600020032012-2013
760002003|2013-2014|106.43|08|0.27|0.52|0.21|0|7600020032013-2014
760002003|2014-2015|114.90|08|0.22|0.43|0.35|0|7600020032014-2015
760044001|2011-2012|95.50|08|-1.00|0.71|-1.00|0|7600440012011-2012
760044001|2012-2013|104.00|08|-1.00|0.85|-1.00|0|7600440012012-2013
760044001|2013-2014|90.75|08|0.42|0.50|-1.00|0|7600440012013-2014
760044001|2014-2015|96.83|08|0.42|0.50|-1.00|0|7600440012014-2015
760044001|2011-2012|108.67|11|-1.00|0.60|-1.00|0|7600440012011-2012
760044001|2012-2013|105.90|11|-1.00|0.70|-1.00|0|7600440012012-2013
760044001|2013-2014|-1.00|11|-1.00|-1.00|-1.00|0|7600440012013-2014
760044001|2014-2015|110.67|11|-1.00|0.67|-1.00|0|7600440012014-2015
760044002|2011-2012|110.23|05|-1.00|0.77|-1.00|0|7600440022011-2012
760044002|2012-2013|107.29|05|0.36|0.43|-1.00|0|7600440022012-2013
760044002|2013-2014|113.00|05|-1.00|0.54|-1.00|0|7600440022013-2014
760044002|2014-2015|97.64|05|-1.00|0.64|-1.00|0|7600440022014-2015
760068001|2011-2012|101.44|08|0.28|0.52|0.20|0|7600680012011-2012
760068001|2012-2013|92.10|08|0.35|0.60|-1.00|0|7600680012012-2013
760068001|2013-2014|102.95|08|-1.00|0.73|-1.00|0|7600680012013-2014
760068001|2014-2015|93.31|08|0.44|0.44|-1.00|0|7600680012014-2015
760068001|2011-2012|92.91|11|0.45|0.45|-1.00|0|7600680012011-2012
760068001|2012-2013|101.79|11|-1.00|0.75|-1.00|0|7600680012012-2013
760068001|2013-2014|106.52|11|-1.00|0.95|-1.00|0|7600680012013-2014
760068001|2014-2015|107.74|11|-1.00|0.74|-1.00|0|7600680012014-2015
760068002|2011-2012|105.16|05|0.26|0.63|-1.00|0|7600680022011-2012
760068002|2012-2013|94.87|05|-1.00|0.73|-1.00|0|7600680022012-2013
760068002|2013-2014|103.76|05|0.29|0.59|-1.00|0|7600680022013-2014
760068002|2014-2015|96.08|05|-1.00|0.69|-1.00|0|7600680022014-2015
760082001|2011-2012|106.68|08|0.26|0.53|0.21|0|7600820012011-2012
760082001|2012-2013|96.65|08|0.35|0.51|0.14|0|7600820012012-2013
760082001|2013-2014|103.17|08|0.22|0.63|0.15|0|7600820012013-2014
760082001|2014-2015|101.78|08|0.28|0.63|-1.00|0|7600820012014-2015
760082001|2011-2012|97.05|11|0.30|0.59|-1.00|0|7600820012011-2012
760082001|2012-2013|109.37|11|0.17|0.66|0.17|0|7600820012012-2013
760082001|2013-2014|102.65|11|0.26|0.61|0.13|0|7600820012013-2014
760082001|2014-2015|101.76|11|0.22|0.66|0.12|0|7600820012014-2015
760082002|2011-2012|92.02|05|0.48|0.41|0.11|0|7600820022011-2012
760082002|2012-2013|95.02|05|0.34|0.55|0.11|0|7600820022012-2013
760082002|2013-2014|96.13|05|0.34|0.49|0.17|0|7600820022013-2014
760082002|2014-2015|101.64|05|0.33|0.52|0.14|0|7600820022014-2015
770001001|2011-2012|95.97|11|0.35|0.54|0.10|1|7700010012011-2012
770001001|2012-2013|100.55|11|0.27|0.61|0.11|1|7700010012012-2013
770001001|2013-2014|98.10|11|0.31|0.59|0.10|2|7700010012013-2014
770001001|2014-2015|97.27|11|0.33|0.57|0.10|3|7700010012014-2015
770001002|2011-2012|102.49|08|0.29|0.54|0.17|0|7700010022011-2012
770001002|2012-2013|100.11|08|0.34|0.53|0.13|0|7700010022012-2013
770001002|2013-2014|105.44|08|0.28|0.51|0.21|0|7700010022013-2014
770001002|2014-2015|101.31|08|0.35|0.48|0.17|0|7700010022014-2015
770001003|2011-2012|90.58|05|0.44|0.53|-1.00|0|7700010032011-2012
770001003|2012-2013|90.15|05|0.44|0.49|-1.00|0|7700010032012-2013
770001003|2013-2014|101.93|05|0.29|0.58|0.13|0|7700010032013-2014
770001003|2014-2015|97.71|05|0.27|0.67|-1.00|0|7700010032014-2015
770001004|2011-2012|106.67|11|0.25|0.55|0.20|0|7700010042011-2012
770001004|2012-2013|106.93|11|0.22|0.62|0.16|1|7700010042012-2013
770001004|2013-2014|104.56|11|0.22|0.67|0.12|1|7700010042013-2014
770001004|2014-2015|105.75|11|0.21|0.65|0.14|1|7700010042014-2015
770001005|2011-2012|102.44|08|0.29|0.58|0.13|0|7700010052011-2012
770001005|2012-2013|111.06|08|0.24|0.51|0.26|0|7700010052012-2013
770001005|2013-2014|108.24|08|0.25|0.56|0.19|0|7700010052013-2014
770001005|2014-2015|111.30|08|0.27|0.44|0.29|0|7700010052014-2015
770001006|2011-2012|90.09|05|0.53|0.38|-1.00|0|7700010062011-2012
770001006|2012-2013|80.49|05|0.67|0.26|-1.00|0|7700010062012-2013
770001006|2013-2014|88.03|05|0.42|0.53|-1.00|0|7700010062013-2014
770001006|2014-2015|93.61|05|0.36|0.56|-1.00|0|7700010062014-2015
770001007|2011-2012|100.87|05|0.48|0.39|-1.00|0|7700010072011-2012
770001007|2012-2013|95.95|05|0.33|0.57|-1.00|0|7700010072012-2013
770001007|2013-2014|96.24|05|0.33|0.57|-1.00|0|7700010072013-2014
770001007|2014-2015|93.88|05|0.48|0.40|-1.00|0|7700010072014-2015
770001008|2011-2012|91.61|05|0.43|0.52|-1.00|0|7700010082011-2012
770001008|2012-2013|86.75|05|0.48|0.48|-1.00|0|7700010082012-2013
770001008|2013-2014|90.97|05|0.35|0.62|-1.00|0|7700010082013-2014
770001008|2014-2015|87.83|05|0.48|0.52|-1.00|0|7700010082014-2015
770001009|2011-2012|104.30|05|0.40|0.35|0.25|0|7700010092011-2012
770001009|2012-2013|97.08|05|0.36|0.56|-1.00|0|7700010092012-2013
770001009|2013-2014|100.88|05|0.32|0.52|-1.00|0|7700010092013-2014
770001009|2014-2015|94.96|05|0.44|0.52|-1.00|0|7700010092014-2015
770001010|2011-2012|98.45|05|0.34|0.61|-1.00|0|7700010102011-2012
770001010|2012-2013|105.05|05|0.23|0.64|0.14|0|7700010102012-2013
770001010|2013-2014|105.88|05|0.23|0.56|0.21|0|7700010102013-2014
770001010|2014-2015|99.88|05|0.33|0.52|0.16|0|7700010102014-2015
770001011|2011-2012|97.24|05|0.44|0.46|0.10|0|7700010112011-2012
770001011|2012-2013|99.34|05|0.40|0.47|0.13|0|7700010112012-2013
770001011|2013-2014|85.43|05|0.46|0.52|-1.00|0|7700010112013-2014
770001011|2014-2015|102.40|05|0.28|0.58|0.13|0|7700010112014-2015
770001012|2011-2012|100.05|05|0.22|0.70|-1.00|0|7700010122011-2012
770001012|2012-2013|102.20|05|0.20|0.66|0.15|0|7700010122012-2013
770001012|2013-2014|100.36|05|0.31|0.56|0.13|0|7700010122013-2014
770001012|2014-2015|97.30|05|0.36|0.60|-1.00|0|7700010122014-2015
770001013|2011-2012|105.20|05|0.29|0.54|0.17|0|7700010132011-2012
770001013|2012-2013|91.21|05|0.52|0.33|0.14|0|7700010132012-2013
770001013|2013-2014|104.59|05|0.26|0.56|0.18|0|7700010132013-2014
770001013|2014-2015|104.10|05|0.29|0.60|0.12|0|7700010132014-2015
770001014|2011-2012|104.47|05|0.38|0.40|0.23|0|7700010142011-2012
770001014|2012-2013|102.09|05|0.28|0.53|0.19|0|7700010142012-2013
770001014|2013-2014|94.61|05|0.36|0.59|-1.00|0|7700010142013-2014
770001014|2014-2015|97.75|05|0.37|0.57|-1.00|0|7700010142014-2015
770001015|2011-2012|104.70|05|0.30|0.51|0.19|0|7700010152011-2012
770001015|2012-2013|100.25|05|0.30|0.60|-1.00|1|7700010152012-2013
770001015|2013-2014|103.32|05|0.30|0.58|0.12|0|7700010152013-2014
770001015|2014-2015|105.94|05|0.28|0.65|-1.00|0|7700010152014-2015
770001017|2011-2012|89.02|05|0.45|0.51|-1.00|0|7700010172011-2012
770001017|2012-2013|96.46|05|0.41|0.49|0.10|0|7700010172012-2013
770001017|2013-2014|111.08|05|0.19|0.63|0.18|0|7700010172013-2014
770001017|2014-2015|109.49|05|0.21|0.65|0.14|0|7700010172014-2015
770001018|2011-2012|92.92|05|0.45|0.52|-1.00|0|7700010182011-2012
770001018|2012-2013|90.82|05|0.40|0.55|-1.00|1|7700010182012-2013
770001018|2013-2014|90.69|05|0.40|0.53|-1.00|0|7700010182013-2014
770001018|2014-2015|99.94|05|0.31|0.60|0.10|0|7700010182014-2015
770001019|2011-2012|107.63|05|0.20|0.63|0.17|0|7700010192011-2012
770001019|2012-2013|106.20|05|0.23|0.57|0.20|0|7700010192012-2013
770001019|2013-2014|108.22|05|0.20|0.61|0.19|0|7700010192013-2014
770001019|2014-2015|105.21|05|0.24|0.66|0.10|0|7700010192014-2015
770001020|2011-2012|111.11|08|0.17|0.62|0.21|0|7700010202011-2012
770001020|2012-2013|114.31|08|0.13|0.62|0.24|0|7700010202012-2013
770001020|2013-2014|115.35|08|0.15|0.61|0.24|0|7700010202013-2014
770001020|2014-2015|113.28|08|0.20|0.53|0.27|1|7700010202014-2015
770001021|2011-2012|105.59|05|0.25|0.63|0.13|0|7700010212011-2012
770001021|2012-2013|102.30|05|0.32|0.53|0.16|0|7700010212012-2013
770001021|2013-2014|103.88|05|0.23|0.58|0.18|0|7700010212013-2014
770001021|2014-2015|112.32|05|0.14|0.73|0.14|0|7700010212014-2015
770027001|2011-2012|102.01|11|0.29|0.60|0.11|0|7700270012011-2012
770027001|2012-2013|110.62|11|0.17|0.64|0.19|0|7700270012012-2013
770027001|2013-2014|110.28|11|0.13|0.73|0.14|0|7700270012013-2014
770027001|2014-2015|112.96|11|0.15|0.64|0.21|2|7700270012014-2015
770027002|2011-2012|111.26|08|0.18|0.59|0.23|0|7700270022011-2012
770027002|2012-2013|124.90|08|0.11|0.51|0.37|0|7700270022012-2013
770027002|2013-2014|126.91|08|0.15|0.41|0.45|1|7700270022013-2014
770027002|2014-2015|128.32|08|0.10|0.47|0.43|0|7700270022014-2015
770027003|2011-2012|100.71|05|0.29|0.67|-1.00|0|7700270032011-2012
770027003|2012-2013|93.52|05|0.40|0.53|-1.00|0|7700270032012-2013
770027003|2013-2014|98.75|05|0.30|0.57|0.13|0|7700270032013-2014
770027003|2014-2015|95.22|05|0.41|0.55|-1.00|0|7700270032014-2015
770027004|2011-2012|106.52|08|0.21|0.64|0.15|1|7700270042011-2012
770027004|2012-2013|114.23|08|0.20|0.54|0.26|0|7700270042012-2013
